hash,from,to,value,timeStamp,blockNumber,tokenSymbol,contractAddress,isError,gasPrice,gasUsed
AlphaHomora_53363,0xf980150dfbc94d632ab08a9b1621ff33b380dd28,0x4a8f7a3b6d07f862abf7a790c5c029d9f087f87a,0.035839,1648687765,0,,,0,0,0
AlphaHomora_53364,0xff5c4c176ad60933ea8d129287c035f9b0bd4fe5,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.2929,1648689431,0,,,0,0,0
AlphaHomora_53365,0xca3b44bf423e26b0c28e23f840cdc7ad90d633f8,0x87f243aa1160eb12c3b32dfb6c93dac9193ab322,0.00467289,1648689481,0,,,0,0,0
AlphaHomora_53366,0x2f2809035ad2bc1afb88171a69625087d5e70615,0x13139b264fdd85012dc0b971e45abc3997fc2384,0.00220400128656,1648690207,0,,,0,0,0
AlphaHomora_53367,0xa26341130047e0db6d6f92f5a94fab7cd6cf46e5,0xe974e75da812e3764dcc746c8fa82e25fb9f0627,0.5870008658262772,1648690620,0,,,0,0,0
AlphaHomora_53368,0xcbcb4ff628cb60dc76e4146752d863c3790ca8d9,0xec109fd84b251efe1c76406c2dbca6e28dd2e01f,0.004,1648690634,0,,,0,0,0
AlphaHomora_53369,0x27df0e05cf47d11de737eb46983219c47071583f,0x4149a66d1d83b6f0790c9ba73a1479de7fd9bef3,0.03,1648691387,0,,,0,0,0
AlphaHomora_53370,0x97ed3323819e3044ae60f20bd4af4bcbd9d0d27c,0x2494dd0456bd40a02f10c76705c2cdb3d569c8f8,0.013141,1648691857,0,,,0,0,0
AlphaHomora_53371,0x05facaa24e464966b5088596fe600588b4e9203e,0x5f373ddbee1066f6a4c1f54ce0fd4d6e78e18b90,0.0566611713610461,1648691925,0,,,0,0,0
AlphaHomora_53372,0xefcd3d1ac844c486121776cbf62da800c21927e5,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7323000000000001,1648694862,0,,,0,0,0
AlphaHomora_53373,0x4c573634bf6b56e2f632250438ba3a49f925fe00,0x2494dd0456bd40a02f10c76705c2cdb3d569c8f8,0.002938,1648695833,0,,,0,0,0
AlphaHomora_53374,0x2cbb8aec3d0e61b87779c01a3fda70672a556502,0x0478faec5bb44c02c3be28181de4d565ab139bbc,0.8820287065228348,1648696744,0,,,0,0,0
AlphaHomora_53375,0x286bcc33075227c32d691d673caa80b0ee53ebc8,0x9e7ba83707f6a8cd4196a4dc6e7273454cad388a,1.4657065657274508,1648697478,0,,,0,0,0
AlphaHomora_53376,0x56d26b762481f2f76d2df1fd406b65e86ad49afb,0x314ff4024574e5a87743d4d93d4f6f3b46fbfd61,0.03,1648698038,0,,,0,0,0
AlphaHomora_53377,0x661d0eaf85b3af039aa457473e5d448b2ce38ce6,0xc5cde1ddfd83b3da06b47b2c3455b002b7fffd79,6.1058162000000005,1648698534,0,,,0,0,0
AlphaHomora_53378,0xc61a7be9904956d165267961a3e782e08a8cf737,0x6a2e19487ff32305cf3b3c6f743567faf97b665a,0.1,1648699026,0,,,0,0,0
AlphaHomora_53379,0x430acf422d1d655c995d78438a240632dce5bc9c,0x2494dd0456bd40a02f10c76705c2cdb3d569c8f8,0.007363,1648699044,0,,,0,0,0
AlphaHomora_53380,0xec7a33ef51c51cfd12e3bf5afe8315359553897c,0xcd5daf0cc52e906258aea3eb54942204f83e4f53,0.005875,1648700870,0,,,0,0,0
AlphaHomora_53381,0xd9a04c14c31be4f764b111d0b147bb332fbc2fbc,0x0001f85d5eecc0a176e6197690baa3e62bde35c5,0.02,1648703182,0,,,0,0,0
AlphaHomora_53382,0xb6ce629cbd3d9693b11078beb4a70db7cb6456e6,0x78c512f085397057bac2d0b23bc69c6a66c88edc,0.0995,1648703232,0,,,0,0,0
AlphaHomora_53383,0x9c9b0777a4a99ab1661838c885ae488bff149586,0x95b9b364fec724a26b38d940d4c4862516ec0b3c,8.69785848,1648704464,0,,,0,0,0
AlphaHomora_53384,0x0fedd75fc2102c4f5374a77d6c0eccef852dce38,0x7ed0bd367d5a775578457d7642fcbff6fde90736,0.04,1648705209,0,,,0,0,0
AlphaHomora_53385,0xe1fde208fad23981accf7de4c0ec2bc17957e4cf,0xcd5daf0cc52e906258aea3eb54942204f83e4f53,0.008826,1648705303,0,,,0,0,0
AlphaHomora_53386,0x27eb76bb1c63d7abd24a5b14da7426737c8477cd,0x5565b6a225c425f7796a7fbcfeca57f6d7d13c17,20.22714306,1648706553,0,,,0,0,0
AlphaHomora_53387,0x5553c9c88140777bb49348cf4027a0c2e70befe5,0x81d1030d228b42818b7750e00adb51d19681d39b,0.0279906540679259,1648707785,0,,,0,0,0
AlphaHomora_53388,0x661d0eaf85b3af039aa457473e5d448b2ce38ce6,0x1dfd753d0b19b3f0c36a2a80808cfb98afffa290,0.01675,1648712894,0,,,0,0,0
AlphaHomora_53389,0x5acfa1fccc7a13d6d466d75476978a194260d565,0xaa884bfc4b6decd8002e20e21acb126e4c985a4b,0.002153,1648713526,0,,,0,0,0
AlphaHomora_53390,0x438d3e9cacab4614a8f1613ac7b182378d76e1f8,0x6bdf41069e24014a5444b55494dbd5d56d749ce5,0.0994279736824901,1648714424,0,,,0,0,0
AlphaHomora_53391,0x7887644d4be760065eaf13d45387719a36892f72,0xc56d17e2d319e258f0fe8bf4e98042704a8d78c2,0.15,1648715545,0,,,0,0,0
AlphaHomora_53392,0x3640b7efa8d9f54aee77fc0a70310189d8a6e3a6,0x85478458a3db475775edf1fc9491fbef772593de,0.2,1648716556,0,,,0,0,0
AlphaHomora_53393,0x96cc569b8871e19861551be5dde7ac2593a0ba7f,0xaed924823ea2a384b81410816937c15c740ebaf0,0.014,1648717195,0,,,0,0,0
AlphaHomora_53394,0xe5025148aee5f5e2131839cf844e7cdf03cbc745,0x17d936566287d9252e4db451316cd7984bb2bd94,61.399298285499285,1648717329,0,,,0,0,0
AlphaHomora_53395,0x0c96ada92855144354803da993595a312e41847a,0xc117ca9d4e409bb3657d79e59475f450592e0911,0.11719377,1648718179,0,,,0,0,0
AlphaHomora_53396,0xbffaa2a16f22d8684f6baaab432bff5b4f179d82,0x15e0418f85f29b0c054f5a011a23606023234604,0.0117514681990581,1648718942,0,,,0,0,0
AlphaHomora_53397,0x8eb2d08ec0bd208a7f6cba72408b6b1693aff636,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7312000000000001,1648718942,0,,,0,0,0
AlphaHomora_53398,0xae7b1c486e82bb693cfb94f6fdf9a580d84bd350,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7312000000000001,1648719664,0,,,0,0,0
AlphaHomora_53399,0xe153bf7dd50b3776de7649a1b1511e4bd23af3ab,0x358eda23f7d044a86129ef10463b111c853660b2,0.1,1648720092,0,,,0,0,0
AlphaHomora_53400,0x23f01f202415a694acb979fc6fba67be7b284c3c,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7312000000000001,1648720493,0,,,0,0,0
AlphaHomora_53401,0xb47fcc9a62ef0b7c2637b4f0a725dda83ef6d82c,0x47882ca898764aaab12b0d13a35ac3241de33ebe,0.2,1648723148,0,,,0,0,0
AlphaHomora_53402,0x661d0eaf85b3af039aa457473e5d448b2ce38ce6,0x33c56a798dba46aa191cbe5c79022f6cca3d8395,1.0,1648725444,0,,,0,0,0
AlphaHomora_53403,0xec487374f6e138b1c3d8d7025a0d689cb33b3999,0x23d0b336aaeb965133c0c6c40eef6945da57e8b8,0.01177596887,1648725582,0,,,0,0,0
AlphaHomora_53404,0x91b983dbbec7fbb017707a2661b44b37f644c9c3,0x0f5d5ef7a0884b01c3533c47ee3470656074cf82,4.99999999,1648726595,0,,,0,0,0
AlphaHomora_53405,0x81ddc353c08173d10a27c3e8b89e586ea32d253d,0xbf90ed0e4b01d00897a0d906dc56803b5d4e33e2,0.0016332901123967,1648727063,0,,,0,0,0
AlphaHomora_53406,0xb51d11d36d100ef3d43bd3b0714695d78654f3bd,0x0f5d5ef7a0884b01c3533c47ee3470656074cf82,0.5000009900000001,1648727740,0,,,0,0,0
AlphaHomora_53407,0x1540b443ad61d284951e253b0a953f7fa85b37b0,0x81262ec249494fc40e63232089c7f5d63b5ae7e7,4.0,1648728247,0,,,0,0,0
AlphaHomora_53408,0x0642906b7276630af2d8804c3cdf1e1f5850ac0d,0x102bea95bd2d159edb91f3266601688acb0093c4,0.021,1648729943,0,,,0,0,0
AlphaHomora_53409,0x9ab3aaa59c8b547b84a33b898625bf205d88815d,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7306,1648730447,0,,,0,0,0
AlphaHomora_53410,0x0a57e26d8ed6b3a816e7c19368ded7cf94588949,0x314ff4024574e5a87743d4d93d4f6f3b46fbfd61,0.03,1648730611,0,,,0,0,0
AlphaHomora_53411,0x4d9a7a315625b9d4b11d623a5bdcfaf3172d61cb,0xec888d0e5b455a3b9f2dc29ec1f55b958a2123d1,0.0485,1648731364,0,,,0,0,0
AlphaHomora_53412,0x06c2b36ee6458c7160233a89ebb37c316c7e9271,0x4aedd28e59cdb3043e269f1d51cbdddf23be56bb,0.01,1648732979,0,,,0,0,0
AlphaHomora_53413,0xf980150dfbc94d632ab08a9b1621ff33b380dd28,0x4a8f7a3b6d07f862abf7a790c5c029d9f087f87a,0.027034,1648733128,0,,,0,0,0
AlphaHomora_53414,0x661d0eaf85b3af039aa457473e5d448b2ce38ce6,0x60fd6c1435b639d5fb96155029129faa80c3f0bb,3.1853291400000003,1648733668,0,,,0,0,0
AlphaHomora_53415,0xc12e1e375df111450331626319658eee047b632e,0xc56d17e2d319e258f0fe8bf4e98042704a8d78c2,0.1394683369526592,1648733747,0,,,0,0,0
AlphaHomora_53416,0x94d0a80dc678fa7b37482a5eff7542c9d626fd8f,0x3fbe1f8fc5ddb27d428aa60f661eaaab0d2000ce,0.28096029,1648734166,0,,,0,0,0
AlphaHomora_53417,0x0642906b7276630af2d8804c3cdf1e1f5850ac0d,0x83d1423522f135263aa9464dec89e0067f8eb1a9,0.064,1648734396,0,,,0,0,0
AlphaHomora_53418,0xff9d616637ed5ab3c455511e2374aa2d837c2c1d,0x2d4e2d71f3aefadcbc074ef7dfc84982af63cc3e,2.24813,1648734415,0,,,0,0,0
AlphaHomora_53419,0x4bd6cb6db30da47fbfaff694ade4ce032d7f29d7,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.2906,1648734514,0,,,0,0,0
AlphaHomora_53420,0xac10261d4069c8725f8a992f352fce293a5ae3fc,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7265,1648735275,0,,,0,0,0
AlphaHomora_53421,0xf980150dfbc94d632ab08a9b1621ff33b380dd28,0xa31c8a00a01cc7e469424b7986ffbbfe5d9083cc,0.033,1648737243,0,,,0,0,0
AlphaHomora_53422,0xf980150dfbc94d632ab08a9b1621ff33b380dd28,0xa31c8a00a01cc7e469424b7986ffbbfe5d9083cc,0.033,1648738755,0,,,0,0,0
AlphaHomora_53423,0x2512b1d8de22a3247b4f0dc82d295da755edbc6f,0xc6a21f8395e22c3492bee7dab1047790fa15db93,1.5635648800000002,1648739205,0,,,0,0,0
AlphaHomora_53424,0xa0e8f1764da92e82412331d0ac5566f0e2991fea,0xbc806faa84977446c3e76e4806c18073e0653f91,0.00777,1648739205,0,,,0,0,0
AlphaHomora_53425,0xf980150dfbc94d632ab08a9b1621ff33b380dd28,0xa31c8a00a01cc7e469424b7986ffbbfe5d9083cc,0.033,1648739636,0,,,0,0,0
AlphaHomora_53426,0x6cf498e77880101513eafe2fe21c6491c6a3a8b4,0x26c75762dfa660acebadcce7f90ef20be3224d3b,0.01488,1648740774,0,,,0,0,0
AlphaHomora_53427,0x576fb9a4f118d1a583e7209bae2739c0abb76f5a,0xa0bb4ba19f578a63fa3f67adaf7bbca15ccadc45,0.0107938444427999,1648741534,0,,,0,0,0
AlphaHomora_53428,0x7bcc47f996f89bb0b30ab7878c2cd1da0affe466,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7379,1648741766,0,,,0,0,0
AlphaHomora_53429,0x0c19504cf94712ef6e4e1cf07bbba0b9c68e0eb1,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7379,1648741852,0,,,0,0,0
AlphaHomora_53430,0x3d572d8f1e510752ab13715dcff0d7c33eee31af,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7440000000000001,1648743357,0,,,0,0,0
AlphaHomora_53431,0x2a962d525bfefdf6783ec6e29bdd194052aa6f12,0x491c05896ef656d7fee0fb90ce487315ff0ac14c,1.7000000000000002,1648744150,0,,,0,0,0
AlphaHomora_53432,0x25dfd61ef892dd4411005dfb975b2dd7314f04fe,0x0f5d5ef7a0884b01c3533c47ee3470656074cf82,0.05399999,1648744210,0,,,0,0,0
AlphaHomora_53433,0x9f2138ccb930f0654b2c40e7e29ff8291452eed8,0x466b6f0b44081051526708ac9c8ffa16a5242320,1.7392230000000002,1648744292,0,,,0,0,0
AlphaHomora_53434,0xfd63de473f215d25e92ecb69c960c63ed215432b,0x16e1d7b8b1121f5ddd38b0ad3a82b7bf4a2ea772,7.500000000000001,1648744559,0,,,0,0,0
AlphaHomora_53435,0x69b44b4bea2b0d1a37460a771fa7dc365c91c1fc,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7440000000000001,1648745085,0,,,0,0,0
AlphaHomora_53436,0xc7ad26b9fea6fa5898c51011c26b69d6921c9f83,0x26c75762dfa660acebadcce7f90ef20be3224d3b,0.01061,1648745234,0,,,0,0,0
AlphaHomora_53437,0xebc6e5c3fa3fd2c9dad20d025f2d4806cfbd538c,0xeded6af0d8df13213893b7bc5d647d2efe5e98af,0.08,1648746584,0,,,0,0,0
AlphaHomora_53438,0xb6ce629cbd3d9693b11078beb4a70db7cb6456e6,0x22fff189c37302c02635322911c3b64f80ce7203,0.02993019,1648748084,0,,,0,0,0
AlphaHomora_53439,0x938b16d0b84a9f89df4f5eb100f35deed26d3f8b,0xd01acdc2dd64581ceafdb43588b0299fcd15a388,0.00672,1648748676,0,,,0,0,0
AlphaHomora_53440,0x46b42cfcd8d3c4ca5517d62b50b49f091519c4bc,0x0548733f21ec7c58e1e22f81ee6b7e17f7ec4a94,0.0319903479427273,1648750266,0,,,0,0,0
AlphaHomora_53441,0x8fd2ac123902a837420fad07644f372e86d5c208,0xb73c79d572ac12ca6cef5161dcebb59710122c88,0.01,1648750399,0,,,0,0,0
AlphaHomora_53442,0x9c1e04f09c0de1712c2543fc26654be72cab0aa5,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.2575,1648751466,0,,,0,0,0
AlphaHomora_53443,0xfabc9b0385122ceddbbc3d8f59e7bc06da4228c9,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7573000000000001,1648751628,0,,,0,0,0
AlphaHomora_53444,0x20650335138ebbcdd6dd6af86c5456fcdf29f205,0xbefd893738193c5979c67e3e2edd622931510c0c,0.0608261406422023,1648752911,0,,,0,0,0
AlphaHomora_53445,0x661d0eaf85b3af039aa457473e5d448b2ce38ce6,0x3fbe1f8fc5ddb27d428aa60f661eaaab0d2000ce,0.02857349,1648752959,0,,,0,0,0
AlphaHomora_53446,0xdd1de869cb10161b449e4ebd812a641585763c63,0x7cc34ea5d7103d01b76e0dccf1ddad9f376801e9,0.0151339999031617,1648754050,0,,,0,0,0
AlphaHomora_53447,0xb47ca486f61532cb40630eaee136582154007cf3,0x0fc65d0d6bf3fdd2dd61d5b5e052ee7c36beb008,0.03083011,1648755381,0,,,0,0,0
AlphaHomora_53448,0xb3f636cae9e8ad9795d14d3bdda3e382dba47c73,0x0804c5de84ef66859e78ab9df0449e289acb25f6,0.18209266,1648756195,0,,,0,0,0
AlphaHomora_53449,0x862a0a9f82cf5297bad63d2701fc3eb25b91dbc0,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7541000000000001,1648756937,0,,,0,0,0
AlphaHomora_53450,0xbc06ee8ef15ad97be4f5c78f889df7afa5740404,0xcd5daf0cc52e906258aea3eb54942204f83e4f53,0.060703,1648759293,0,,,0,0,0
AlphaHomora_53451,0x6aa7f328a4b2b06e3bd3948ea5004930a64fbec9,0x000e713bb2104123a18c99582f51fdc217a22f52,4.995998,1648759732,0,,,0,0,0
AlphaHomora_53452,0x0e15762049537aba9c6c110f700cde50af059d4d,0x102bea95bd2d159edb91f3266601688acb0093c4,0.6057797445426818,1648759897,0,,,0,0,0
AlphaHomora_53453,0xca3b44bf423e26b0c28e23f840cdc7ad90d633f8,0xc56d17e2d319e258f0fe8bf4e98042704a8d78c2,0.15,1648760405,0,,,0,0,0
AlphaHomora_53454,0xdc6835a0456c4250c9fb9887537403b0d74f4fcd,0xc56d17e2d319e258f0fe8bf4e98042704a8d78c2,0.12,1648760528,0,,,0,0,0
AlphaHomora_53455,0xbd18f74cbc6c0281f72de37e1820602950c471a5,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.4533,1648763752,0,,,0,0,0
AlphaHomora_53456,0xca3b44bf423e26b0c28e23f840cdc7ad90d633f8,0x7bef7fff4b2dcfc39ed2ab73a9c4a8c5346b5282,0.27,1648764084,0,,,0,0,0
AlphaHomora_53457,0xe2a372a6476e8e403df3b7fd68cb00b4cd0ce7c4,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.1662,1648764194,0,,,0,0,0
AlphaHomora_53458,0x074fc98a2381144635d451d52cb8229e8c861838,0x466b6f0b44081051526708ac9c8ffa16a5242320,5.0111152905892,1648764756,0,,,0,0,0
AlphaHomora_53459,0x94d0a80dc678fa7b37482a5eff7542c9d626fd8f,0xc24729518103a89c3fddb08cf28187c76bf6fbc3,1.41498246,1648764997,0,,,0,0,0
AlphaHomora_53460,0xca3b44bf423e26b0c28e23f840cdc7ad90d633f8,0xcbbf20ed8ca9df90043878462ee8f965b0c038a7,0.23781205,1648765405,0,,,0,0,0
AlphaHomora_53461,0xb02b88432f18ac89f6b3006d3092253cd6ae09f4,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7569,1648765727,0,,,0,0,0
AlphaHomora_53462,0xfaad1072e259b5ed342d3f16277477b46d379abc,0xabea9132b05a70803a4e85094fd0e1800777fbef,0.015,1648766141,0,,,0,0,0
AlphaHomora_53463,0x255af9b0c43f62a2cc2fc33703a272e40d23b04a,0x2494dd0456bd40a02f10c76705c2cdb3d569c8f8,0.159745,1648768041,0,,,0,0,0
AlphaHomora_53464,0xc2d7be73cb9ab6b7e55a242ace908074056e067b,0x906933781da7c6dd6cc337eed7d3154d4e1271fd,4.560913277274642,1648768180,0,,,0,0,0
AlphaHomora_53465,0xb9bb43a2c137fc8a4daaa0957253c788f1a1b2a3,0x906933781da7c6dd6cc337eed7d3154d4e1271fd,1.52385,1648768239,0,,,0,0,0
AlphaHomora_53466,0x77a7fcde003f96a58dd5fbbf9ccbafdee3f5c2c7,0x5cda6f6163e94282d3d8dd413a2b5b2da3ecfa7e,0.915348489089915,1648770970,0,,,0,0,0
AlphaHomora_53467,0xf980150dfbc94d632ab08a9b1621ff33b380dd28,0x04916039b1f59d9745bf6e0a21f191d1e0a84287,0.340963,1648771307,0,,,0,0,0
AlphaHomora_53468,0xb9f5039273a63275d2f15e3c970bdbfcf47d0a5f,0xe5bbb8437046a3cd7d11826666d3cc7ca3fe3b15,0.16,1648771321,0,,,0,0,0
AlphaHomora_53469,0x94d0a80dc678fa7b37482a5eff7542c9d626fd8f,0x3fbe1f8fc5ddb27d428aa60f661eaaab0d2000ce,0.10029291,1648771880,0,,,0,0,0
AlphaHomora_53470,0xeb7547a8a734b6fddbb8ce0c314a9e6485100a3c,0x29f5ab9f9139c6df335718caefb07c36ffca9edf,2.656411476927858,1648771922,0,,,0,0,0
AlphaHomora_53471,0xaf575ad07a46de092f8d4b0b85649a886f956f1d,0x2494dd0456bd40a02f10c76705c2cdb3d569c8f8,0.0301,1648772419,0,,,0,0,0
AlphaHomora_53472,0xe5025148aee5f5e2131839cf844e7cdf03cbc745,0x17d936566287d9252e4db451316cd7984bb2bd94,58.99890978730167,1648772457,0,,,0,0,0
AlphaHomora_53473,0x264ffcc0fa5c8bd2e679c972561560c4c5772d35,0xc24729518103a89c3fddb08cf28187c76bf6fbc3,0.5,1648772519,0,,,0,0,0
AlphaHomora_53474,0xcd43d38fc7e5d8c8cc43a2ad30d78174bddf4488,0x76f5060d125bc73ef3412df1103e12279bf74500,0.10860911,1648773700,0,,,0,0,0
AlphaHomora_53475,0x1d95b7f6ee241a409b1cae9a40cc84769800b69a,0x0412e4ecff522c5ab1dbc6c3f7847e8bc9391c6f,0.06936495,1648773762,0,,,0,0,0
AlphaHomora_53476,0xcde8f9cab29bc8133b9d1b80a008cd088cca3c1f,0x584ec2562b937c4ac0452184d8d83346382b5d3a,0.212546013292702,1648774696,0,,,0,0,0
AlphaHomora_53477,0x75084af9045230f0fd088b78051d70b45c9415b1,0x26a967e637061f33c422758b6e9cf0c223264076,0.178,1648774963,0,,,0,0,0
AlphaHomora_53478,0x25961062d91a72d9cd28ae6a245e41a615cecd5d,0x2494dd0456bd40a02f10c76705c2cdb3d569c8f8,0.343075,1648775553,0,,,0,0,0
AlphaHomora_53479,0x0eae66c97bcd168745abfb65ea99cbea0fbe731d,0x0511baec7d53d74f3f213ecbda29b3a537b2fd0b,0.2481915,1648776353,0,,,0,0,0
AlphaHomora_53480,0xca3b44bf423e26b0c28e23f840cdc7ad90d633f8,0x3f49edc3bb5b604660ba4290a298f271458303a4,0.01881086,1648777070,0,,,0,0,0
AlphaHomora_53481,0x3378464dc4938af6c90b31b7de04c882e4b3d004,0xcd7ac6bc39b04608d4a463ff989d2512d9e9803b,0.02,1648777506,0,,,0,0,0
AlphaHomora_53482,0x33bf62b804600c48891e429af735cd8ae60f3bdf,0x1baead445dfb975a0785e4aeb65722d8fc988892,0.1184169904926816,1648777846,0,,,0,0,0
AlphaHomora_53483,0x03fc52aa9808f23b80f07b0093e78902b6909753,0x4e7ff46a9ad640c72731f083f06f0a7c94135a9a,0.0084,1648778345,0,,,0,0,0
AlphaHomora_53484,0x66d5eeafbb36b976967b9c2f0fceaa18b339a64c,0x0f5d5ef7a0884b01c3533c47ee3470656074cf82,0.04999999,1648779675,0,,,0,0,0
AlphaHomora_53485,0x2708e51009ffefc7e271cae5d7d74b9af61bcf5f,0x97524f602706cdb64f9dfa71909ace06e98200b6,0.003943669,1648780622,0,,,0,0,0
AlphaHomora_53486,0x5ae5edd5a5746025c01eebdffd08cdfc6fb8b625,0xc117ca9d4e409bb3657d79e59475f450592e0911,0.16962,1648780935,0,,,0,0,0
AlphaHomora_53487,0xa3acf2dab4af2615429c092fa74873a5a998a186,0x6a2e19487ff32305cf3b3c6f743567faf97b665a,0.1,1648783068,0,,,0,0,0
AlphaHomora_53488,0xb47ca486f61532cb40630eaee136582154007cf3,0x0456f10f59c04618d36d7b410e09ca5807edec11,0.09310948,1648783565,0,,,0,0,0
AlphaHomora_53489,0x176092afbb4502a34d9eb2ccede37d511c6d5134,0x22d85157c02536c29fa316ed4e29a0139eb51fb4,5.0,1648786410,0,,,0,0,0
AlphaHomora_53490,0x0da8ec9829af1b58d247078e398ce00420ddd942,0x14108e6c7edc70ed9d33ae736ff7ce193bfb403a,0.0286693,1648793042,0,,,0,0,0
AlphaHomora_53491,0x0da8ec9829af1b58d247078e398ce00420ddd942,0x14108e6c7edc70ed9d33ae736ff7ce193bfb403a,0.0594385,1648793786,0,,,0,0,0
AlphaHomora_53492,0x0da8ec9829af1b58d247078e398ce00420ddd942,0x173a5c5e0106ca4f49ce91f042e32af97974035b,0.6980000000000001,1648793847,0,,,0,0,0
AlphaHomora_53493,0x33bf62b804600c48891e429af735cd8ae60f3bdf,0xb6391e5f06b09e8a09ec7319ff2c8991539e7a75,0.1181942955042627,1648793847,0,,,0,0,0
AlphaHomora_53494,0x8dcb264ab07e7eeeeba661296e744ad027358a2f,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.3983,1648794937,0,,,0,0,0
AlphaHomora_53495,0xd9c48f48bde605d42b30d89435e9abc41433af52,0xb6391e5f06b09e8a09ec7319ff2c8991539e7a75,0.1178063823810632,1648794937,0,,,0,0,0
AlphaHomora_53496,0xfaeba5fb88a907733631bd4b63b8527f2e744871,0x6184b1d46d05cdbae49e3a4682e470ae0c707296,30.000000000000004,1648795499,0,,,0,0,0
AlphaHomora_53497,0x688c56c2a19b88e46b008aaaa268a29f1772b79b,0xa0d15afcb47f14e48411a1bfacfa5d4c92e7775b,30.000000000000004,1648795693,0,,,0,0,0
AlphaHomora_53498,0x7887644d4be760065eaf13d45387719a36892f72,0xff573c771367f0c1d243e7f041a3e60e285fa377,0.02710306,1648796141,0,,,0,0,0
AlphaHomora_53499,0x87c3131abca026c3c650695986caf66ba67a665d,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7637,1648797389,0,,,0,0,0
AlphaHomora_53500,0x438d3e9cacab4614a8f1613ac7b182378d76e1f8,0x7602e0503d84b0f7de50937ace68cb7e8c8f0267,0.1093113883448446,1648798004,0,,,0,0,0
AlphaHomora_53501,0x904020d7cfef013e60344c511b77df0c81d71f74,0x33243f8ad8f849b39018e5d0b739c41b6e395184,0.201128,1648798209,0,,,0,0,0
AlphaHomora_53502,0x7887644d4be760065eaf13d45387719a36892f72,0xff573c771367f0c1d243e7f041a3e60e285fa377,0.04222454,1648798275,0,,,0,0,0
AlphaHomora_53503,0xa44958557e0d9fa6c5f0b10926c52ae065b11436,0xbc2b71b2b87bf601325e14f82fe8f9f50eaeb40e,3.0,1648799175,0,,,0,0,0
AlphaHomora_53504,0x661d0eaf85b3af039aa457473e5d448b2ce38ce6,0x3f49edc3bb5b604660ba4290a298f271458303a4,0.02833749,1648799383,0,,,0,0,0
AlphaHomora_53505,0xca3b44bf423e26b0c28e23f840cdc7ad90d633f8,0x3f49edc3bb5b604660ba4290a298f271458303a4,0.02831778,1648799784,0,,,0,0,0
AlphaHomora_53506,0x661d0eaf85b3af039aa457473e5d448b2ce38ce6,0x5134e58e1f3d33a683c026af428aa9ea2afcb3ba,0.04,1648799854,0,,,0,0,0
AlphaHomora_53507,0xb47ca486f61532cb40630eaee136582154007cf3,0x5134e58e1f3d33a683c026af428aa9ea2afcb3ba,0.0085,1648800786,0,,,0,0,0
AlphaHomora_53508,0x0da8ec9829af1b58d247078e398ce00420ddd942,0xdfcf744c8ae896e8631ba9b9dc717546646f6708,0.5218756,1648800786,0,,,0,0,0
AlphaHomora_53509,0x25309f46448ab1e0bb097c8479b3e4c4a0c8c915,0x040ee5c5b16e7db725c2b324b53eacc786b71daf,2.0,1648800874,0,,,0,0,0
AlphaHomora_53510,0x8e97ae3878cac64f2395758c5dfd5ec0014f3691,0xb9c4fd82a47df3b5864266a293a3516d484590b9,0.3019,1648800927,0,,,0,0,0
AlphaHomora_53511,0x5acfa1fccc7a13d6d466d75476978a194260d565,0xaa884bfc4b6decd8002e20e21acb126e4c985a4b,0.003403,1648801174,0,,,0,0,0
AlphaHomora_53512,0x7887644d4be760065eaf13d45387719a36892f72,0xdfcf744c8ae896e8631ba9b9dc717546646f6708,0.0208,1648801314,0,,,0,0,0
AlphaHomora_53513,0xd8af0c9baee831770f8bd64795c623d2876ea0eb,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.7593000000000001,1648801588,0,,,0,0,0
AlphaHomora_53514,0x68f12c4ad533bf0fa5c959d1c6ccd3310ff9e1cf,0xa346f2e673103b245ab41363e78ae3e8fc6b26fc,0.3022,1648801717,0,,,0,0,0
AlphaHomora_53515,0x0da8ec9829af1b58d247078e398ce00420ddd942,0xdfcf744c8ae896e8631ba9b9dc717546646f6708,0.0208,1648801985,0,,,0,0,0
